node_id,x,y,z,sigma_xx,sigma_yy,sigma_zz,tau_xy,tau_yz,tau_zx
2143,0.1,0.04,0.06,-65930.59635766897,4523.6425147264235,11641.23497922684,-1480.2226307523374,2652.1244531154484,-119601.44024599437
2144,0.25,0.07,0.08,-751255.6698630634,-3946.461867423501,6317.891160380568,9333.368117702452,-784.3257223939975,-118683.68970673419
2145,0.05,0.04,0.05,-3526.647206979375,2648.071549430903,5729.029202905883,-541.3026599103871,2149.7873272544457,-66717.8777121711
2146,0.25,0.1,0.02,710545.2569078293,1550.6011673050657,17893.141278130974,-6611.276453373619,22326.70739210711,-162798.17951312326
2147,0.2,0.09,0.02,510515.43032945786,6216.714854424491,14974.989466615962,-9362.568033785852,-4224.323696978263,-137985.65435297694
2148,0.15000000000000002,0.08,0.02,319788.9637508516,1610.177035695844,6694.048202780227,-8804.953752995063,2044.4048530889388,-116563.38494897245
2149,0.30000000000000004,0.1,0.05,-36644.27639084585,-31742.906934389684,8444.682665940261,1561.9551409051262,26881.20034490463,-208539.46995632528
2150,0.1,0.07,0.02,162164.55358799332,-2245.906421269838,511.2377313676462,-4815.443378309606,230.8166139963657,-86832.99086539124
2151,0.25,0.09,0.05,-11642.112842584309,14454.032663544256,24111.8376223469,-2646.8244154335016,-998.285696846614,-205264.83619127856
2152,0.05,0.06,0.02,51462.95756542857,-7708.173300684512,-6054.718866557844,-730.4424273845306,127.06975976380747,-42520.3759020769
2153,0.2,0.08,0.05,-13033.93589862555,3109.9368491523633,14811.583705486848,-1631.811983562145,4695.2472761303225,-190589.52594696617
2154,0.0,0.05,0.02,8308.12224142347,-10304.508584970601,-17215.752036317805,474.79086850798456,-1586.1446782684832,-11362.358694799672
2155,0.35000000000000003,0.1,0.08,-1168463.372028621,-59960.17983156172,12980.09054064743,7968.304530762926,28593.039435735325,-118068.391599054
2156,0.15000000000000002,0.07,0.05,-9140.665341834681,5629.5900059592805,12345.100898093948,-1711.1174820375045,1288.8640520675683,-162158.4876420278
2157,0.4,0.1,0.1,-2237164.800570823,-133387.08948767048,-73305.86075269825,65866.49140157351,-12604.740348984607,206321.35969817528
2158,0.30000000000000004,0.09,0.08,-950515.0004067866,15907.357428640924,20908.081605898085,8556.24656425169,362.91117650960746,-122687.5623603029
2159,0.2,0.07,0.07,-360922.031116585,5924.019054563232,16777.580698250276,3091.2902973136524,1741.2528003361826,-162183.4268825289
2160,0.1,0.06,0.05,-7024.526376123648,3619.6730752970293,8723.168386371375,-1092.4133837448833,1037.9530630796662,-123755.49741038513
2161,0.0,0.04,0.04,1601.7714893215498,-2453.9546274907984,-6896.218325382091,-6.576650016487608,-296.96017666083594,-23583.420767409847
2162,0.25,0.02,0.1,-1271851.9913686255,-43394.0824743732,-55850.06996914614,-1304.9607323223452,5055.31424859525,87444.30809781607
2163,0.2,0.02,0.09,-704536.0723573572,8453.33647535572,34889.31253655406,-3081.6575830781762,4392.228419742907,-116133.88682688586
2164,0.15000000000000002,0.02,0.08,-344052.4421608456,4739.799408454925,13607.118252882849,-3474.738509709856,3401.78947169178,-112682.08580652103
2165,0.30000000000000004,0.05,0.1,-1627843.900481962,-57618.97539800563,-66796.33974455234,11437.121709425859,-9863.895886768236,135251.30090844832
2166,0.1,0.02,0.07,-124229.1771104739,6417.043817595583,16926.88418516377,-2777.1978436275435,3855.2421615833373,-115042.15521919614
2167,0.25,0.05,0.09,-986401.7823831766,-134.55709669689844,33726.766388344084,6400.6913998878945,4042.0935042524716,-121542.66982280886
2168,0.05,0.02,0.06,-24671.932978639194,4318.459854058117,10455.59493358552,-980.106629986637,4175.662622661488,-67665.06190650999
2169,0.2,0.05,0.08,-539338.7122507478,-1555.7543367137557,9771.345640556649,2272.385506923111,805.1568174789212,-117037.6181395677
2170,0.0,0.02,0.05,-2398.9965248172516,1181.699071830858,2117.464145689188,-149.34092882716968,2598.863864007333,-27622.393224856187
2171,0.35000000000000003,0.08,0.1,-1960399.2372200277,-81507.35167750127,-74536.50560300688,35467.77874066119,-21222.15591767406,176414.19429705635
2172,0.15000000000000002,0.05,0.07,-230995.05952979854,5421.5427547294485,16537.167359318042,-190.72337298645152,1991.1329319697713,-139097.48202038702
2173,0.30000000000000004,0.08,0.09,-1266615.6107597589,-6396.710840132127,34590.681869330176,18711.838318554208,1789.25111556541,-127635.55540734343
2174,0.1,0.05,0.06,-65635.0751987402,4699.540229250899,11605.56752184746,-1030.597875860834,1657.6093625891665,-118752.50840928627
2175,0.25,0.1,0.03,464481.93097621447,-6896.5288399332885,15437.912390344194,-1946.0368278697904,22123.021993294118,-184640.4411668661
2176,0.2,0.09,0.03,338794.47766546643,8575.428301207927,18019.10317119675,-5709.796940615889,-3484.328757789482,-170492.25879350756
2177,0.15000000000000002,0.08,0.03,211767.72515211665,2656.9509390101352,9436.670296352715,-5337.208406439078,1892.5607332531301,-142805.92462191652
2178,0.30000000000000004,0.1,0.06,-348519.27495688066,-38895.84993457138,9638.014702339791,2864.878750782794,27045.670133028845,-201524.0443165118
2179,0.1,0.07,0.03,108629.65151966744,1029.0020625593722,3512.7191363078255,-3140.0509377007247,-108.91523509814529,-107776.4043237292
2180,0.25,0.09,0.06,-253991.3997858954,15741.348253340238,25356.10266423518,-792.1902714683408,-243.92519207279298,-198195.8483553213
2181,0.05,0.06,0.03,35484.75871443462,-3188.8814933590897,-2767.2179888364326,-521.8295300424211,-227.59612217519165,-55486.60900652241
2182,0.2,0.08,0.06,-188118.63729229142,2556.370130570211,15077.653427923304,882.5739288968342,4674.857718673958,-183767.8406240215
2183,0.0,0.05,0.03,5236.362600554738,-6287.942377733004,-13683.496639667119,282.1778116605765,-2049.600342808805,-18557.26301188288
2184,0.35000000000000003,0.1,0.09,-1546628.8124518278,-64280.10104663949,7993.614569290687,10774.987927547183,21096.00292954525,-56422.581707450925
2185,0.25,0.08,0.08,-752836.8214290536,-7699.114912061251,4097.532639943941,9806.470614027818,1291.9768608563024,-121649.94242815003
2186,0.15000000000000002,0.07,0.06,-120463.87698084627,5949.95362679748,13907.374119189115,-62.34887939830976,1054.605977235475,-156097.2159880567
2187,0.05,0.05,0.05,-3458.716410761035,2731.0336421647526,5675.927364163513,-501.11419568250693,773.3791509046221,-66249.85323562643
2188,0.25,0.03,0.1,-1273068.6972734728,-48289.96532154701,-58885.82527337795,-2367.4740998969155,-541.0092952758317,91770.359907681
2189,0.2,0.03,0.09,-704630.8438243025,5682.848635136216,33397.67128566526,-2747.413009845592,4199.082113069536,-112005.6242961277
2190,0.15000000000000002,0.03,0.08,-343724.2470150485,2690.175417227951,12568.39088524725,-3049.55339856881,2677.9080476080567,-108077.78630559292
2191,0.30000000000000004,0.06,0.1,-1628602.8498064796,-59755.05275160299,-66864.75103116945,18192.27418640865,-12869.532826182067,134946.47319188213
2192,0.1,0.03,0.07,-123518.78191874338,6053.60624793222,16207.900284915111,-2601.917489790911,3263.622729732172,-111019.01337211228
2193,0.25,0.06,0.09,-986065.3614336633,-497.8111661991375,34256.14541182679,10691.791021251538,3365.1909547677064,-121311.8901577797
2194,0.05,0.03,0.06,-24238.400565826018,4674.633230438282,10141.369324805877,-980.9067336968255,3196.2009099090687,-65544.5749813571
2195,0.2,0.06,0.08,-539086.0582025712,-1755.6297198614118,9643.97522324506,4639.848838785898,-17.789331585200724,-117371.1023966221
2196,0.0,0.03,0.05,-2290.7342894838994,1376.248701261678,1809.5389740506896,-127.90262419670371,1442.983304417093,-26501.0028075606
2197,0.35000000000000003,0.09,0.1,-1963338.5814579194,-92837.4549075565,-78083.85516210244,58640.74060364977,-25184.934791018564,186723.54005467345
2198,0.15000000000000002,0.06,0.07,-230812.17796067634,5218.0145924208,16488.43315757958,1017.3943069626397,1462.4351056620928,-139610.84166778682
2199,0.2,0.1,0.0,854692.4144022065,36486.67006511861,27058.173210161505,-54418.33976409955,33811.06273822956,-148417.1688203719
2200,0.2,0.1,0.01,692535.568008279,24417.59340185991,39830.303143249046,-19517.8062058595,4651.115487124197,-34661.940121421365
2201,0.15000000000000002,0.09,0.0,517341.38801674504,-15810.883041497176,-10320.765267461493,-23642.697809127356,96.75839405720666,-83958.68447418355
2202,0.15000000000000002,0.09,0.01,427518.5189264691,2117.787387754957,15273.215109338127,-10918.23857612956,-5941.876521583552,-65152.26194463044
2203,0.1,0.08,0.0,249430.11595157412,-16296.059334446365,-16350.581466082442,-14688.399404916549,9677.777566316157,-50311.41235087941
2204,0.1,0.08,0.01,213590.83706304771,-2154.6228245043276,7374.818779227634,-8568.693863105977,-194.40111645982535,-50969.13498583088
2205,0.05,0.07,0.0,70351.14468663598,-23866.520447577237,-16177.981304153118,-3478.1591796811235,3516.0117734469177,-18529.743905031795
2206,0.25,0.1,0.04,218078.94243998377,-15640.525684724684,12129.360784979279,3.1672567580150286,23481.513626404958,-212733.66620642837
2207,0.05,0.07,0.01,66964.40547748937,-10126.133963111633,-2881.3037034031126,-1889.9677276044565,-84.59781285326088,-24767.916852657912
2208,0.0,0.06,0.0,-347.0150140762135,-24318.693979653697,-19382.643339149363,1134.1482157230018,499.0380789534772,8307.015356286294
2209,0.2,0.09,0.04,165201.70596269344,10203.692244090968,19362.440353165137,-3759.3548455980867,-2509.466872838605,-192739.2954689383
2210,0.0,0.06,0.01,11918.62211768877,-12973.512450293874,-15239.986168603844,744.8238759468181,-1404.3244951128074,-3573.903708239699
2211,0.15000000000000002,0.08,0.04,101282.10927491066,2703.416655842717,10672.040784280138,-3018.918217996335,2393.203192373501,-161186.89026880707
2212,0.30000000000000004,0.1,0.07,-660616.1570369882,-46161.40492440686,10995.297451574861,4367.743125358065,27004.57403273545,-177937.05367231558
2213,0.1,0.07,0.04,51609.56704862791,2803.4249412399195,6133.949881410233,-1983.0248718491366,-128.718006930971,-121160.26632523749
2214,0.25,0.09,0.07,-496350.5347189642,16948.308922115822,26148.3302894482,1500.6078068235145,81.67896832479775,-176510.29070804507
2215,0.05,0.06,0.04,16493.633736116528,-60.7940026766993,1112.9872391859274,-428.55996157822574,-409.11455669819,-63522.656560070856
2216,0.30000000000000004,0.09,0.09,-1257671.6216710664,14093.818940652129,42383.08096355618,24318.95311598809,-3440.198650108782,-118589.9987539059
2217,0.2,0.08,0.07,-362196.04484232166,2237.060475591307,16533.399297576365,3873.1015126878215,3937.6934686242994,-166273.26861959958
2218,0.1,0.06,0.06,-65566.26168149302,4470.249984118569,11590.24024140177,-513.3125512706364,807.8825265152251,-119361.01972369089
2219,0.0,0.05,0.04,1577.267495803726,-2404.349121270619,-6960.700374555157,116.60874886138478,-2347.2120122042425,-23257.9326573302
2220,0.2,0.0,0.1,-906390.1561381705,7685.697267072985,-15834.313355115564,26098.41744459345,13523.446968094711,59286.82090991939
2221,0.2,0.01,0.1,-925300.6881293107,-65743.19957725023,-50901.58056276192,779.0403533767778,5274.143857470423,39003.710221871464
2222,0.15000000000000002,0.0,0.09,-423422.36217313795,53965.99215967393,74532.29448809582,3290.160865760775,4543.974511341028,-127797.07783179283
2223,0.15000000000000002,0.01,0.09,-449946.14777692995,3485.625193117321,29098.15309975471,-4731.226150163085,1604.5519034026045,-97833.96871292827
2224,0.1,0.0,0.08,-176455.29340503365,27252.105147813316,24764.240208030234,-397.5558102223283,6710.72089806483,-98085.95450153305
2225,0.1,0.01,0.08,-185482.58066221638,1051.4291092668857,13809.968515987553,-4004.7636084610613,1956.7817025529373,-93846.84985480485
2226,0.05,0.0,0.07,-45466.13587065781,13853.661286725695,18625.441631551654,151.8606177148235,6620.27335812522,-73418.3054342796
2227,0.25,0.04,0.1,-1270750.8735107123,-44472.80462103808,-57030.35212685244,1940.9288721256853,-4106.707951431948,92190.2588455123
2228,0.05,0.01,0.07,-47197.41959419034,4263.113961251496,13838.13271725897,-1782.422815120583,2820.882679196669,-63123.55441288238
2229,0.0,0.0,0.06,-4107.659132999954,6263.448760759978,10636.285184766453,782.8880441619461,3390.4655234512393,-27453.04619495799
2230,0.2,0.04,0.09,-703589.4437558437,5714.5795770657805,33768.441238430554,-131.11632847019501,3953.706026245112,-109867.05731269487
2231,0.0,0.01,0.06,-7959.082028770507,3556.08670477379,9288.46154448502,-306.83833130754687,2096.4446685084267,-28619.001375104104
2232,0.15000000000000002,0.04,0.08,-342777.8307269938,2723.7461961417075,12594.54785595566,-1518.3422408307217,2002.6333127159453,-105579.82979715537
2233,0.30000000000000004,0.07,0.1,-1630014.0319546016,-64332.73449296278,-67409.63144849478,25271.650430968333,-15884.42748689198,134494.43965193804
2234,0.1,0.04,0.07,-122691.48858571547,6233.024786922387,16082.20471488454,-1865.2396718529815,2643.4511676743527,-108869.12850135264
2235,0.25,0.07,0.09,-985545.4038260226,-619.8879743158664,34832.43823666424,15093.420479521716,2348.5560997852185,-121256.694536546
2236,0.05,0.04,0.06,-23883.45955602866,4922.462900092022,9954.136623779279,-837.6588994745283,2042.7261546727796,-64231.44646637244
2237,0.2,0.07,0.08,-538352.0772940813,-381.6118635702406,9900.481742448255,6944.78714808517,-876.530028676205,-119044.65025696238
2238,0.0,0.04,0.05,-2267.651844231365,1415.1458402237806,1568.6588488959035,-82.2541705679019,-346.9992769607278,-25712.22592404628
2239,0.2,0.1,0.02,510924.3718926713,7082.364437364959,17824.70878431045,-5573.276981849864,17882.605348045985,-154629.80570659973
2240,0.15000000000000002,0.09,0.02,321043.5049548272,1967.3538344608778,9455.982322982303,-6516.768808625356,-4132.728088830093,-120961.21511836616
2241,0.1,0.08,0.02,162806.98390894898,-1156.609858220189,1596.6532806139237,-5141.454893472568,699.3731892075166,-89711.57396074836
2242,0.25,0.1,0.05,-27271.82896055266,-23256.20661176627,11855.779505616068,1382.1608859551495,23743.857717473697,-219780.82467490828
2243,0.05,0.07,0.02,51703.189668777806,-6672.54592754157,-5584.272989331728,-1032.4334743681534,-875.83945647181,-43329.79288571145
2244,0.2,0.09,0.05,-8647.911558255562,12133.135252961707,21686.360794954388,-2402.2588302839754,-1811.6395840986531,-199892.04115483435
2245,0.0,0.06,0.02,8208.229521626721,-9808.384997201741,-17203.24700783415,715.3771493374089,-2780.6407181944332,-11357.76019296942
2246,0.15000000000000002,0.08,0.05,-9954.760093841242,2929.009489455131,12825.90700930725,-1229.6307460520593,2668.279990823916,-167246.78253516302
2247,0.30000000000000004,0.1,0.08,-972803.1919365727,-54177.62296418765,14489.915946600964,7577.781384081527,26586.5767256142,-138895.4167514064
2248,0.1,0.07,0.05,-6551.7832804559885,4318.909646250872,9630.586689937136,-1100.530757231932,-100.59685224849065,-126015.74731456532
2249,0.35000000000000003,0.1,0.1,-1965289.0837987177,-129451.94537756039,-72351.88057769697,58012.42315565767,-11465.91084099757,163603.58025792544
2250,0.25,0.09,0.08,-740163.9875951735,16392.164864401813,22487.398041706452,6500.538018582849,-383.59235925491237,-133743.27816868038
2251,0.15000000000000002,0.07,0.07,-229886.34814166528,6886.041916264829,17647.211158227743,1827.868223743708,784.6500241126569,-142105.9834245617
2252,0.05,0.06,0.05,-3440.533580935255,2612.73141612492,5736.869609199906,-417.1185357504646,-466.4773625179328,-66664.40245196852
2253,0.2,0.02,0.1,-910812.2474813435,-30906.75715837348,-43503.502972626025,-6202.17921484311,5958.043629219115,48351.22134459313
2254,0.15000000000000002,0.02,0.09,-443531.9249944229,11188.944136178878,32999.74084625184,-5342.337705127773,3415.3203218617737,-94323.61524757642
2255,0.1,0.02,0.08,-181856.94855464873,5752.60223118387,14038.365236950836,-4183.098812068529,3648.86524757742,-89144.48898939304
2256,0.25,0.05,0.1,-1270502.864589727,-45221.416862877115,-57004.34775607278,8052.582022216128,-7332.595128254961,92140.78200715693
2257,0.05,0.02,0.07,-44160.8632034554,6753.2899662126565,14830.480718205803,-1582.1272752583773,3774.586130580077,-60714.21247096464
2258,0.2,0.05,0.09,-702885.8853460192,5369.718352604011,34113.40555328596,3642.3820923533985,3504.324176718798,-108891.61632594805
2259,0.0,0.02,0.06,-6821.628042877066,4309.024697185719,9581.549978781117,-164.54231910341767,2255.476968835155,-26406.83272855634
2260,0.15000000000000002,0.05,0.08,-342194.47138696286,2494.096902113462,12528.225878162884,559.5296581088197,944.7332020360917,-104578.27518413302
2261,0.30000000000000004,0.08,0.1,-1631432.1919038193,-70839.58711669134,-67827.47148561677,32566.095106735716,-19171.42334328357,133784.98656964395
2262,0.1,0.05,0.07,-122136.20554209851,6372.276740089935,16070.850065484585,-899.2508092419821,1671.300745833495,-108079.11987042702
2263,0.25,0.08,0.09,-984820.5344816463,-1951.1994304642622,36140.60514235937,15935.88736301755,1982.0013332876101,-122929.7547265095
2264,0.05,0.05,0.06,-23624.840617746904,5098.92017452314,9907.115068757166,-649.5879329966137,693.1635422220029,-63812.36720716075
2265,0.2,0.1,0.03,335361.90950644464,47.913796531603076,16826.851004596807,-1944.7349004638356,18107.106206659006,-181298.99058589578
2266,0.15000000000000002,0.09,0.03,213823.90059839725,4940.945287841313,12503.44082245659,-4078.821951401807,-3775.913971836767,-150575.24151147399
2267,0.1,0.08,0.03,108986.70470328852,861.5302774637807,4463.749210531089,-3055.7774402008936,328.55767864555526,-111329.99620524021
2268,0.25,0.1,0.06,-272364.12525820354,-30881.34788538064,12161.637819772093,2638.1384964125946,23939.724853698273,-212539.60358284888
2269,0.05,0.07,0.03,35803.109727390256,-2438.8371116761973,-2187.25299540472,-638.9882518405399,-1469.5108472904426,-56621.62195980677
2270,0.2,0.09,0.06,-182438.28000337898,13997.687875212812,24048.55381682437,-1062.6833072687912,-1173.2364707846634,-193221.16789262128
2271,0.0,0.06,0.03,5158.502963320214,-6108.5841755742285,-13698.567187742083,547.1780572300761,-3706.436029943205,-18632.208285855555
2272,0.15000000000000002,0.08,0.06,-121312.39720382373,2977.8795183128996,14528.324047779972,513.772956529134,2674.6315252746317,-161426.25558730052
2273,0.30000000000000004,0.1,0.09,-1287431.9788017964,-59481.731523907925,9138.167687151978,10134.095288249255,20027.511251606113,-74211.23043262136
2274,0.2,0.08,0.08,-539960.9573745565,-4472.412205305605,7688.27872671405,7578.866701814693,693.6687875374549,-122467.60501197606
2275,0.1,0.07,0.06,-65016.6392022619,5325.543818621042,12426.436538914586,-295.4730644344586,-222.13124758879223,-121628.57878713921
2276,0.0,0.05,0.05,-2183.574570249741,1503.26922178518,1489.7707550480095,-53.68252107884295,-2446.106983475981,-25398.84440178815
2277,0.2,0.03,0.1,-910877.2726037874,-34060.29267329675,-46103.50783994547,-5883.739022289765,1071.390991226721,51380.09024845381
2278,0.15000000000000002,0.03,0.09,-442554.2507348771,10048.28835103788,31996.748498319692,-4645.792641899509,3301.369160740478,-91159.45332807102
2279,0.1,0.03,0.08,-180588.46966338728,5268.700470628707,13554.283864021145,-3760.1390092401307,2840.7798500177914,-85765.00247119793
2280,0.25,0.06,0.1,-1270666.5108128171,-47269.84196635195,-57105.449165109705,14968.899924493808,-10255.767074706499,91716.6247816939
2281,0.05,0.03,0.07,-43359.6802422539,7330.83341501438,14615.665046631682,-1525.97853702289,2949.885382115845,-58838.15582727994
2282,0.2,0.06,0.09,-702250.7357086488,4948.797265992228,34582.862800401796,7705.550613558412,2952.9174082859663,-108801.84810032813
2283,0.0,0.03,0.06,-6440.6002786721865,4817.902820840414,9460.217982674507,-155.18307091457172,1187.3382207187062,-25376.06869254865
2284,0.15000000000000002,0.06,0.08,-341822.06262870046,2173.5618087797347,12406.735391406626,2629.218668610298,-24.51514497566723,-105074.389076865
2285,0.30000000000000004,0.09,0.1,-1634094.238897001,-82365.74531065574,-71200.87151122115,50726.62876378247,-23246.302423320634,141431.78754219582
2286,0.1,0.06,0.07,-121925.48968970396,6065.379208908319,15986.789222154037,61.15941789997545,793.6230985174616,-108610.99157562625
2287,0.15000000000000002,0.1,0.0,531159.9331786663,26298.098604561063,18159.219769852298,-36125.268593617795,27414.955762711623,-101982.02178963693
2288,0.15000000000000002,0.1,0.01,440573.4476662468,24445.080004280884,38110.81680594988,-13489.02611124617,3828.8222810431757,-48916.520679270536
2289,0.1,0.09,0.0,247381.33851040492,-23926.14344438874,-15434.337268354435,-12825.464222856306,111.36980798029627,-47398.02731165951
2290,0.1,0.09,0.01,213148.7658684155,-4125.572465146526,6755.876641781806,-5823.3707791770275,-4267.390444128124,-55392.70532722397
2291,0.05,0.08,0.0,71163.98799969783,-18522.940029071764,-14823.837223300261,-5195.16679489175,6002.244752178717,-17764.186165358682
2292,0.05,0.08,0.01,67646.32462882831,-7587.942720814271,-1902.2483700821724,-2102.2357009328016,-139.64162977690307,-25538.60943794839
2293,0.0,0.07,0.0,-592.6166775921325,-23163.821898290338,-19805.389373709193,1380.057790699739,244.69435292549733,8606.08303143732
2294,0.2,0.1,0.04,157497.6119229312,-8241.543486454199,13521.816904806497,-207.21393072433423,19239.919810902687,-206159.85055052862
2295,0.0,0.07,0.01,11949.933900252989,-11707.258060939257,-15306.516605474915,1064.4547724998806,-2278.5878326468264,-3759.0394433996325
2296,0.15000000000000002,0.09,0.04,104123.6211261268,7153.460045973942,14824.890629103826,-2848.9557657460036,-3125.4908347495375,-169449.95370059955
2297,0.1,0.08,0.04,51558.52944041761,1654.477933508351,6801.096927265403,-1720.912003896008,472.0488245358941,-125220.56803433786
2298,0.25,0.1,0.07,-516927.2110764075,-38255.92373118116,13234.739788221126,4063.277223455015,23882.84281817839,-188886.06736562715
2299,0.05,0.07,0.04,16827.162235771873,477.60492726880966,1716.9461886589233,-473.05256464126217,-1741.3408271084577,-64839.50391378854
2300,0.2,0.09,0.07,-355771.26627866656,15758.60537577997,25772.134297869467,607.4407541767465,-837.3864761662037,-172646.7803701937
2301,0.0,0.06,0.04,1531.3799719464132,-2474.7960865573436,-7012.79720594171,312.056166030972,-4257.524103380499,-23396.70160292872
2302,0.25,0.09,0.09,-976837.4948045502,16334.864000578944,43097.18822293644,19256.670220098284,-3065.563272570126,-117069.38583634491
2303,0.15000000000000002,0.08,0.07,-231182.97342536124,3394.9444619619703,17153.85849505671,2595.051501975707,2242.910879263209,-145938.48286630982
2304,0.05,0.06,0.06,-23585.613819141505,4844.552203190165,9819.978212306243,-442.7761432473061,-533.0580986907609,-64212.619938189404
2305,0.15000000000000002,0.0,0.1,-575277.0838898754,12135.726865847288,-8781.169023168346,11366.113365317591,13887.042740440482,22981.54877191357
2306,0.15000000000000002,0.01,0.1,-585702.6762631966,-44178.42971243522,-34969.04013374815,-5561.172653723381,4291.827029894142,10783.055002709314
2307,0.1,0.0,0.09,-215610.3908537678,41296.593679369784,57329.558745427596,133.58887804255204,3814.796855486706,-84891.6187130566
2308,0.1,0.01,0.09,-232804.52353690655,7192.0564198352695,25857.267484027478,-5933.037619164566,1245.0282458324295,-70214.6655233423
2309,0.05,0.0,0.08,-66444.46623213276,15434.039283637203,15584.20657349641,-384.1835960019818,6048.727353266862,-56242.19214516859
2310,0.05,0.01,0.08,-66562.95422373454,4512.044736849009,13234.090677540542,-2728.2782755517887,2418.8466652302513,-48452.423187053275
2311,0.0,0.0,0.07,-6393.716022256798,11118.264676804629,18110.255021650064,943.4021077815048,2741.3439054629,-23823.915076831003
2312,0.2,0.04,0.1,-908368.0018102706,-30685.977477423163,-44760.146764633326,-1338.6487786764183,-2003.8281073647768,51778.934849870806
2313,0.0,0.01,0.07,-12089.40750237789,6693.097526860777,15780.765903793996,-590.7246639356212,1441.3784412376754,-24878.81905921711
2314,0.15000000000000002,0.04,0.09,-441150.76452879346,10439.839999429796,32226.77219092256,-2138.4574244077826,3153.7367247207585,-89559.97679446399
2315,0.1,0.04,0.08,-179302.69192484475,5689.933112637212,13593.747447401405,-2457.8056088177464,2030.7620670711876,-84039.08932010416
2316,0.25,0.07,0.1,-1271495.5035627899,-51707.08874249875,-57598.08866050851,21799.68550327725,-13141.810568317602,91054.39080478025
2317,0.05,0.04,0.07,-42643.79169776756,7838.048812731959,14582.402560556486,-1212.0904030618135,1958.3774918751212,-57682.85223053761
2318,0.2,0.07,0.09,-701644.3430438631,4478.688873268294,35092.977124116835,11610.142728967701,2102.5265116372866,-109043.2586127501
2319,0.0,0.04,0.06,-6261.504974164963,5010.764762837629,9252.52385471527,-180.70839016669984,-485.76569022909877,-24649.08484522186
2320,0.15000000000000002,0.07,0.08,-341243.77130394947,2977.5140515647654,12617.670651079183,4489.102770422874,-1063.2362387168873,-106821.71998761276
2321,0.15000000000000002,0.1,0.02,325931.42752540245,10271.312764243079,16021.883481442574,-4481.5414151444475,12774.56940250359,-132733.41935986228
2322,0.1,0.09,0.02,163802.18414089028,-1970.7218013567108,3335.4962966739326,-3403.5922484381704,-3943.0164564692163,-93724.57169720117
2323,0.05,0.08,0.02,52444.01961550889,-5055.168987180185,-4567.0019673180095,-940.8173622591964,-833.1640716863313,-44977.61072656788
2324,0.2,0.1,0.05,-19943.086639509627,-15461.584430897416,13320.192339899928,1074.4961625406845,19522.19800934877,-213234.50268153555
2325,0.0,0.07,0.02,8302.137953218538,-8954.435225006222,-17132.833838060826,1128.9967229960423,-4324.629705109032,-11827.427466067285
2326,0.15000000000000002,0.09,0.05,-6432.960128093219,9458.450827000474,18060.3845711235,-2037.603083511827,-2596.128952580614,-175733.0188900333
2327,0.1,0.08,0.05,-7077.947318009427,2357.46714158785,9917.921346436628,-728.6308994407159,619.2706688476698,-130095.35548785051
2328,0.25,0.1,0.08,-760733.3858789244,-46288.64162818134,15847.983835348252,6845.257104094755,23501.614666755435,-149385.633158787
2329,0.05,0.07,0.05,-3143.1850497654323,2998.045735751878,6232.607074371445,-443.0877709199042,-1793.3902057786859,-68001.16367235166
2330,0.30000000000000004,0.1,0.1,-1636185.4271425465,-118953.41756398842,-67309.60950542329,48723.136649725755,-10050.899686174023,119872.47387081079
2331,0.2,0.09,0.08,-529247.7003481362,16169.92225693986,23251.83053095717,4316.453697935337,-1098.7343610531357,-133408.7814273364
2332,0.1,0.07,0.07,-121238.68828352824,7137.1635549899465,16824.607768554324,643.0341769834957,-207.6670282673134,-110677.49087942265
2333,0.0,0.06,0.05,-2195.217375734476,1233.8428025336486,1403.4926349565678,25.961496168536037,-4417.838023238061,-25558.52582294861
2334,0.15000000000000002,0.02,0.1,-573760.248893129,-17633.643915734174,-29813.886367409254,-8944.53735487155,5740.597711971796,16539.457808257685
2335,0.1,0.02,0.09,-227082.08763910297,12602.863251741986,28421.09270957607,-6359.527615745966,2505.3683624276077,-68415.63880697671
2336,0.05,0.02,0.08,-62721.74326864989,7993.8066396235645,14012.180492013125,-2472.228925245439,3206.8975208215024,-46454.100481613474
2337,0.2,0.05,0.1,-907606.4743019231,-31029.96772181093,-44756.13978894289,4668.74872210971,-4897.255848452668,51712.73453581378
2338,0.0,0.02,0.07,-10068.079946688222,8095.5768900627945,16774.61646730362,-269.42986440231124,1624.0920849717345,-22943.144568731972
2339,0.15000000000000002,0.05,0.09,-440181.9708217002,10368.50797468145,32502.325221913383,1227.5957099988284,2798.6568607843637,-88824.11695379844
2340,0.1,0.05,0.08,-178543.3838817129,5729.462449422653,13560.048760028752,-812.5445541814457,919.4944367578634,-83433.31706333622
2341,0.25,0.08,0.1,-1272383.8993410568,-57911.22006083817,-57935.990540537416,28025.595836174776,-16194.65996320376,89973.4372196461
2342,0.05,0.05,0.07,-42210.24072035737,8069.597676762711,14570.683220986766,-826.8786635759311,769.7513900836084,-57299.96356254824
2343,0.2,0.08,0.09,-701122.5870223903,2538.7716183097637,36140.681282012614,12499.699335474668,1923.2869517771112,-111041.10968042705
2344,0.0,0.05,0.06,-6084.008875226253,5115.711118429555,9171.742095192783,-255.87098915232713,-2464.057506361667,-24372.159390398054
2345,0.15000000000000002,0.1,0.03,214297.5997710613,4189.2519361159,14932.590401614976,-1788.4735498135963,13236.6805411376,-159686.10610869282
2346,0.1,0.09,0.03,110669.33466038041,1597.356259336927,6571.280542584274,-2259.8313329440994,-3920.861368195485,-117142.46900759834
