node_id,ux,uy,uz
1915,2.9502090762559196e-06,7.42065623959459e-09,7.655211611731835e-06
1916,2.5862491517718605e-06,4.314108676772296e-08,1.0684369936311183e-05
1917,2.592664069399228e-06,5.3695064743309335e-08,1.0699828672040037e-05
1918,2.0673257857637225e-06,9.007954253272383e-08,1.4034385999159465e-05
1919,2.6295438301467395e-06,2.1903296182883657e-08,2.8295139851862994e-06
1920,2.0728903991447733e-06,9.52355391728571e-08,1.404634391093998e-05
1921,1.4348361103934524e-06,1.2846603245423012e-07,1.7592004327192667e-05
1922,2.6329805857529736e-06,4.0996870635464675e-08,5.0142590562221455e-06
1923,1.4395808925136534e-06,1.3019755351297864e-07,1.760044494106878e-05
1924,7.341155040529978e-07,1.583749466464963e-07,2.126865004677417e-05
1925,2.4045588460333488e-06,6.410472803450484e-08,7.670845156501955e-06
1926,7.381948521014687e-07,1.5845561701091252e-07,2.127402547290253e-05
1927,1.6565950017627778e-09,1.8180753644005407e-07,2.499028207933436e-05
1928,2.100425654711136e-06,1.0511141840196163e-07,1.1321520700184659e-06
1929,1.9831708113078186e-06,8.894892912968447e-08,1.07172556289945e-05
1930,5.430072920976929e-09,1.8151168967553313e-07,2.499347092960489e-05
1931,-7.390789923250345e-07,2.0257831445511983e-07,2.870372428133264e-05
1932,2.2544289126916416e-06,9.616219721749172e-08,2.788438361732311e-06
1933,1.414809293330267e-06,1.1394874558670372e-07,1.406316426105167e-05
1934,-7.352731665431876e-07,2.024077972460754e-07,2.8705822545296842e-05
1935,2.164601205564246e-06,9.28252796028436e-08,4.985574696262272e-06
1936,7.472799542422052e-07,1.3806069128758238e-07,1.76148260222707e-05
1937,-6.775283992256278e-07,-2.168027112762406e-08,4.9232987761093415e-06
1938,-9.196355917817279e-07,2.4709897062111485e-08,7.633551137345005e-06
1939,-1.1162923641442362e-06,6.754110710181537e-08,1.0710884029899559e-05
1940,7.363440411434886e-07,4.4144943657987595e-08,2.67169213197283e-06
1941,-1.2647656760402042e-06,1.0503877678520951e-07,1.4069802255697865e-05
1942,7.442840225637862e-07,5.992283638333704e-08,4.927306958721652e-06
1943,-1.366385487515555e-06,1.36489536559974e-07,1.7623016696659602e-05
1944,7.484587578572052e-07,7.800804282502727e-08,7.632017072702228e-06
1945,-1.4268358541665693e-06,1.6222538826474728e-07,2.128969338220098e-05
1946,1.5501743503874207e-06,1.352269737284075e-07,1.0096890431465935e-06
1947,7.505850362164835e-07,9.742188221925697e-08,1.070579547150817e-05
1948,-1.455949083356237e-06,1.8374903163427605e-07,2.500197375111484e-05
1949,1.5546112746955046e-06,2.021145592531133e-07,-4.730361546034321e-08
1950,1.8757438938864324e-06,1.1998863124152148e-07,2.73044389178894e-06
1951,1.8572885813816487e-06,9.541338078356965e-08,7.653089625609227e-06
1952,7.513937387320266e-07,1.1765924695948466e-07,1.4063310302683018e-05
1953,2.4537579798659765e-08,1.6078453106220217e-07,2.128504247664286e-05
1954,-1.4670353957678778e-06,2.0361919528347804e-07,2.8710428691524476e-05
1955,3.107209390206473e-06,-1.4644001122327604e-08,5.020276848595962e-06
1956,2.9568366330941134e-06,2.5015679657382877e-08,7.670046768770596e-06
1957,2.5985008700382734e-06,6.424808018458674e-08,1.0712073489397122e-05
1958,2.633927397480251e-06,5.075445445220827e-08,2.831081051290121e-06
1959,2.0780410544679005e-06,1.004177613049527e-07,1.4055855867285375e-05
1960,2.637437205373134e-06,6.176065110624349e-08,5.016310083594439e-06
1961,1.4440993552544097e-06,1.3195719164879891e-07,1.760729753812506e-05
1962,2.4089399576325006e-06,7.734377193177707e-08,7.673116809859934e-06
1963,7.422280221125241e-07,1.5856843145506133e-07,2.127857914744485e-05
1964,2.1045546687748548e-06,1.3582703098385594e-07,1.115517179889076e-06
1965,1.9873935607279907e-06,9.603009383207965e-08,1.0719600837722132e-05
1966,9.25312461551966e-09,1.8124878405848214e-07,2.4996350060745134e-05
1967,2.258225014435945e-06,1.197736107637843e-07,2.7732490906398334e-06
1968,1.41886980088026e-06,1.1665508046348496e-07,1.4065435824712133e-05
1969,-7.314673213656358e-07,2.022520208555169e-07,2.870786497938822e-05
1970,-1.9979704010529277e-07,5.4236285236477505e-09,4.911238399666326e-06
1971,-3.596664817955607e-07,4.245903921691772e-08,7.623618979471319e-06
1972,-4.901395560560656e-07,7.756908475514285e-08,1.070312730750679e-05
1973,1.114967896841602e-06,7.591544278722593e-08,2.676280650976129e-06
1974,-5.890302456352207e-07,1.0934920055038207e-07,1.4064244452778359e-05
1975,1.2178349111209954e-06,8.203833670887369e-08,4.931287868431236e-06
1976,-6.571464607580941e-07,1.3717371694882562e-07,1.7619496303529434e-05
1977,1.3038078449442643e-06,9.14097967801751e-08,7.635237082257306e-06
1978,-6.982510710822355e-07,1.61152721528485e-07,2.128783083055197e-05
1979,1.8312441952399272e-06,1.6796919133649294e-07,1.0344409140423677e-06
1980,2.168012401770472e-06,1.0886097073313691e-07,4.972690181197625e-06
1981,1.3721555131878739e-06,1.0392130856370743e-07,1.0708348768086519e-05
1982,7.512281759940218e-07,1.3826328397008364e-07,1.7616896111101818e-05
1983,-7.188396717874611e-07,1.8223213209359308e-07,2.500120340526942e-05
1984,3.112953677881384e-06,1.0964482484631143e-08,5.032502158952689e-06
1985,2.9624762093738376e-06,4.251019080215984e-08,7.680823660296874e-06
1986,2.6037503107365764e-06,7.473432626801604e-08,1.0721075710065419e-05
1987,2.6381494068259004e-06,7.958243397490308e-08,2.827023829284371e-06
1988,2.0828207084518658e-06,1.0558503092725935e-07,1.4062971983006434e-05
1989,2.641681391567e-06,8.251384140727297e-08,5.013304147381774e-06
1990,1.4484305371958553e-06,1.3372861787511728e-07,1.7612574563182744e-05
1991,2.4130645122571713e-06,9.058440304226209e-08,7.671160277626484e-06
1992,7.462298521650503e-07,1.5870300133523e-07,2.128225341445385e-05
1993,2.1099346262294205e-06,1.6655246056329205e-07,1.0931397123517563e-06
1994,1.991398275004067e-06,1.0312046555472073e-07,1.0718625150219207e-05
1995,1.3124930869632965e-08,1.8099673426888987e-07,2.499881498648489e-05
1996,-2.0560677152135696e-06,-3.054713867781256e-08,7.646922917438458e-06
1997,-1.479817161210455e-06,-9.972024587573902e-09,7.6282297362936565e-06
1998,-2.380769671092386e-06,3.1100773735471666e-08,1.0725199971694456e-05
1999,-1.7429340311629248e-06,4.418777658618738e-08,1.0710493752790767e-05
2000,-2.6266366741382784e-06,8.427242308454326e-08,1.408283544158973e-05
2001,-1.9407413172029073e-06,9.107459391830772e-08,1.4072421730661295e-05
2002,-2.793130029806005e-06,1.2718694373594417e-07,1.7633109156098218e-05
2003,2.746247480873684e-07,3.2797216118948686e-08,4.904587069521797e-06
2004,-2.0753178960040966e-06,1.2956881507982124e-07,1.7626713058027318e-05
2005,-2.889292719714058e-06,1.6001151589801616e-07,2.1296154012392826e-05
2006,1.9698253984228827e-07,6.036027077696148e-08,7.618152303549029e-06
2007,-2.154244441217401e-06,1.5989643312438843e-07,2.1293059206475024e-05
2008,-2.931699848378349e-06,1.8490784813444018e-07,2.5005425155516473e-05
2009,1.3288576888222692e-07,8.764484515067906e-08,1.0698861865133047e-05
2010,-2.1907857476386416e-06,1.8381525955306907e-07,2.5004421713021298e-05
2011,-2.945108424709013e-06,2.0593645840996378e-07,2.8713269530760403e-05
2012,1.4948884556654268e-06,1.074069364429852e-07,2.6870998801833014e-06
2013,8.384733549559177e-08,1.1365063947327346e-07,1.4061198138226287e-05
2014,-2.2035427538498478e-06,2.0460836373861392e-07,2.8712709833532362e-05
2015,1.6928711670410913e-06,1.0384956220499107e-07,4.940546242800409e-06
2016,4.964182459600669e-08,1.378380613908528e-07,1.7617583158882082e-05
2017,2.261951875082137e-06,1.4362238601275434e-07,2.752747819623909e-06
2018,1.8606405520392568e-06,1.0455327293524873e-07,7.642827880632091e-06
2019,1.4228126760727095e-06,1.1937067764932504e-07,1.4065273495301918e-05
2020,2.8454999486945188e-08,1.6008029845525544e-07,2.1286836809632295e-05
2021,-7.276095211112949e-07,2.0208745739622496e-07,2.8709683181873286e-05
2022,3.505332859526175e-06,-2.860424656371585e-08,7.6591873995391e-06
2023,3.5173872599751014e-06,-8.26727082601354e-09,7.676546203724422e-06
2024,3.213205059777167e-06,2.6404530769391915e-08,1.069805415803751e-05
2025,3.220932270448379e-06,4.0243026466134903e-08,1.0713011448710173e-05
2026,2.7405427033723776e-06,7.715748249413326e-08,1.4041866890167054e-05
2027,2.7469119697615775e-06,8.478427390145309e-08,1.4053556348474884e-05
2028,2.1396896821814625e-06,1.1957558504276486e-07,1.7595399581448946e-05
2029,3.1179182676388442e-06,3.6647663050975654e-08,5.039684329276735e-06
2030,2.1450877669612082e-06,1.2291192336031645e-07,1.7603709719085714e-05
2031,1.4585411160170397e-06,1.5301250373540601e-07,2.126977591037635e-05
2032,2.967479421764606e-06,5.993500209586002e-08,7.687385537993592e-06
2033,1.4631136942644233e-06,1.5396950395166417e-07,2.1275085098792723e-05
2034,7.362717458326054e-07,1.789826420805429e-07,2.4990452126404505e-05
2035,2.6085404577691917e-06,8.515809741280342e-08,1.072676970244041e-05
2036,7.403057330824357e-07,1.7902868108860615e-07,2.4993590670883193e-05
2037,-6.538678269852017e-10,2.0074501819214882e-07,2.870337376608922e-05
2038,2.6423902394370323e-06,1.0839478857367131e-07,2.8173780741958092e-06
2039,2.0872997712046495e-06,1.1072901825738745e-07,1.4067673830560522e-05
2040,3.238127595057106e-09,2.0068213891550227e-07,2.870538914409347e-05
2041,2.645784408373814e-06,1.0329228409987931e-07,5.0052882447245235e-06
2042,1.4526140833561143e-06,1.355032653243905e-07,1.7616255746484993e-05
2043,2.416931592872621e-06,1.0387070067090691e-07,7.66502400086838e-06
2044,7.50212335519488e-07,1.5884953936593517e-07,2.1285001728095352e-05
2045,-9.141694855777461e-07,1.1771169731710235e-08,7.613928791676141e-06
2046,-1.1116964766926241e-06,5.7464720451446335e-08,1.0699361463304741e-05
2047,-1.2605442099488705e-06,9.783697805679644e-08,1.406445644136568e-05
2048,7.475050340865988e-07,6.024104337231562e-08,4.903367863940752e-06
2049,-1.3623384018751774e-06,1.3189665134026005e-07,1.762170633030373e-05
2050,7.519826390245657e-07,7.828885774352493e-08,7.617135722374569e-06
2051,-1.4228548918566077e-06,1.5975300147096037e-07,2.1290483385218674e-05
2052,7.543205568389232e-07,9.77036411082546e-08,1.0698072098404868e-05
2053,-1.4519740592596944e-06,1.8271550391819486e-07,2.500343716727778e-05
2054,1.8774930480478876e-06,1.3825822118038565e-07,2.7042298323555625e-06
2055,7.552630882768374e-07,1.1791427025463252e-07,1.4060679685604546e-05
2056,-1.4631007693109574e-06,2.032628251655505e-07,2.8711922625382706e-05
2057,2.119707391938723e-06,1.9703887742442325e-07,1.0656418637905402e-06
2058,2.170878983707468e-06,1.2504898742190455e-07,4.955070760237148e-06
2059,1.995168511951463e-06,1.1024304162011116e-07,1.0714362413622756e-05
2060,7.551710181253255e-07,1.3847228473476542e-07,1.761733385570411e-05
2061,1.7044518229447484e-08,1.8074481708024684e-07,2.5000801502342524e-05
2062,3.5249095692200386e-06,1.2874745350498343e-08,7.691283708876213e-06
2063,3.2275082962023084e-06,5.403006660567228e-08,1.0725164879669816e-05
2064,2.752633308661785e-06,9.241046720428705e-08,1.4062967675624674e-05
2065,3.1225471952731363e-06,6.232853564529883e-08,5.041782938258437e-06
2066,2.15007420427896e-06,1.2626560559500864e-07,1.7610482840165307e-05
2067,2.9721039809456555e-06,7.731646138450896e-08,7.689687757948434e-06
2068,1.4674899163530048e-06,1.5494358862796654e-07,2.1279583511021688e-05
2069,2.6129940970418166e-06,9.554457052179068e-08,1.0729125596418392e-05
2070,7.44306378323973e-07,1.790978635028089e-07,2.4996431470020234e-05
2071,2.646912640159226e-06,1.371337729125307e-07,2.8022208218544073e-06
2072,2.091539771610879e-06,1.158591505963781e-07,1.4069944716304212e-05
2073,7.119526847835946e-09,2.0063613079392106e-07,2.8707393049632248e-05
2074,2.6497368789162207e-06,1.2413272561635416e-07,4.992374537163786e-06
2075,1.4566804568004315e-06,1.3727996856449858e-07,1.7618322624657167e-05
2076,-3.545934315259677e-07,3.389277608837163e-08,7.604022494639526e-06
2077,-4.855993597042262e-07,7.089918962384244e-08,1.0691722753941058e-05
2078,-5.847915592601514e-07,1.0461326416979715e-07,1.4058978907868888e-05
2079,1.2204037888489256e-06,8.75803793053763e-08,4.907606056538905e-06
2080,-6.530728635775745e-07,1.3418913142296634e-07,1.7618222208300178e-05
2081,1.3069557888607768e-06,9.611605031925682e-08,7.620562672866645e-06
2082,-6.942565379703687e-07,1.5957915544592567e-07,2.1288635351423897e-05
2083,1.3757158919464509e-06,1.076610541609327e-07,1.0700744539632339e-05
2084,-7.148705443300199e-07,1.8160669840310108e-07,2.5002675536182212e-05
2085,2.2648353789914784e-06,1.6779217911806995e-07,2.7276901795273778e-06
2086,2.420438693931271e-06,1.172454980202096e-07,7.654809766522084e-06
2087,1.4266321848140689e-06,1.2209569130387773e-07,1.4062692659361327e-05
2088,7.54184091879768e-07,1.590022194276735e-07,2.1286795677187256e-05
2089,-7.236789574370014e-07,2.0191020729807597e-07,2.8711183226483428e-05
2090,3.5307082920243958e-06,3.426625364276448e-08,7.702077226273074e-06
2091,3.233123075018974e-06,6.774002626959289e-08,1.073417824607491e-05
2092,2.757779006395528e-06,9.998796020937395e-08,1.4070060045038317e-05
2093,3.1270581715141893e-06,8.796151570439888e-08,5.0388189128146635e-06
2094,2.1547194236851422e-06,1.2961160137391866e-07,1.7615721460247707e-05
2095,2.9764905500137686e-06,9.46716686246737e-08,7.687738981924448e-06
2096,1.471714115513491e-06,1.5592867342190764e-07,2.1283222462436702e-05
2097,2.617176700627275e-06,1.0592236082682648e-07,1.0728149389114504e-05
2098,7.48286266866662e-07,1.7918246303761875e-07,2.4998873164146242e-05
2099,2.6523999505618313e-06,1.656420010445687e-07,2.7818053739802442e-06
2100,2.095569468104306e-06,1.2099085701310126e-07,1.4069788298555879e-05
2101,1.10220236166452e-08,2.0059554802691297e-07,2.870919731911226e-05
2102,-2.3790922154391223e-06,1.4759775384651441e-08,1.0709472165483573e-05
2103,-1.7373988114001095e-06,3.0689227950556415e-08,1.069531706031095e-05
2104,-2.623021294488663e-06,7.227695853890666e-08,1.407469121028602e-05
2105,-1.93614617564275e-06,8.143573028461399e-08,1.4064394118085528e-05
2106,-2.7892462008766556e-06,1.1936212810872022e-07,1.7630038687893955e-05
2107,-2.0710555851424173e-06,1.2339309280385543e-07,1.762366747296671e-05
2108,-2.885309398973614e-06,1.5566766550271897e-07,2.12959485106866e-05
2109,2.0136715908680762e-07,5.6176591905706826e-08,7.598598277144995e-06
2110,-2.15011794210321e-06,1.565297560767446e-07,2.1292853963448307e-05
2111,-2.9275900089287618e-06,1.829158886937772e-07,2.5006366356362413e-05
2112,1.3709835128488725e-07,8.441324724505735e-08,1.0687574171364218e-05
2113,-2.18667258908085e-06,1.8233612297116527e-07,2.500536228949947e-05
2114,-2.9409778782591365e-06,2.0499798988408895e-07,2.8714389003642368e-05
2115,8.794698945277617e-08,1.1139486599890938e-07,1.4056019177169442e-05
2116,-2.199460574774538e-06,2.0399345021141578e-07,2.8713836551785944e-05
2117,1.6948618215194774e-06,1.1461528196336303e-07,4.917347898431475e-06
2118,5.3670332245931414e-08,1.364529147650489e-07,1.761635115424193e-05
2119,1.8635166642285256e-06,1.1367859753802297e-07,7.628423932197297e-06
2120,3.2442445744053375e-08,1.5938018004937218e-07,2.1287656203246852e-05
2121,2.6533708608862693e-06,1.4509127865282893e-07,4.974850258918754e-06
2122,1.9986228353486567e-06,1.1740259750968289e-07,1.0706864458959094e-05
2123,1.460643927223106e-06,1.3906016625274155e-07,1.761877240029373e-05
2124,2.1011633364222872e-08,1.8049139723952602e-07,2.5002276803281907e-05
2125,3.844516027581688e-06,1.1730458816895705e-08,1.0716088955497052e-05
2126,3.855489732718456e-06,2.7543173103508835e-08,1.0729925840683863e-05
2127,3.417863077084681e-06,6.46774063140395e-08,1.4052082746076359e-05
2128,3.425248293181747e-06,7.464763423564195e-08,1.4063330498835946e-05
2129,2.847044279960802e-06,1.1082115825624508e-07,1.760054816726285e-05
2130,2.853088961200502e-06,1.1573399529847676e-07,1.7608648726766867e-05
2131,2.183907405971945e-06,1.4769532544148828e-07,2.1271909730468095e-05
2132,3.535767093173044e-06,5.5751798862931634e-08,7.708671071319898e-06
2133,2.188955730950855e-06,1.4951668894574763e-07,2.127713050085778e-05
2134,1.4708220899103598e-06,1.7618093193359235e-07,2.4991088273717514e-05
2135,3.2381255770789345e-06,8.139673472640591e-08,1.0739897253377462e-05
2136,1.4751087298070266e-06,1.7656759274221373e-07,2.4994189632660623e-05
2137,7.373032080814578e-07,1.9896223720777543e-07,2.870335303162612e-05
2138,2.76249250578093e-06,1.0751935229826347e-07,1.4074760768842623e-05
2139,7.41277754960814e-07,1.9900194426842567e-07,2.8705326451804906e-05
2140,3.1315755827575748e-06,1.1349203130997789e-07,5.030850646409468e-06
2141,2.15909994082866e-06,1.3294393270321204e-07,1.7619385357276256e-05
2142,2.98067798062038e-06,1.120141175291292e-07,7.68158999443086e-06
2143,1.475823815144073e-06,1.5691929834444526e-07,2.1285951930136778e-05
2144,2.621076295850577e-06,1.1632162561043465e-07,1.0723885245061719e-05
2145,7.522552657972688e-07,1.7927536935771788e-07,2.5000848590666717e-05
2146,-1.1057956940086693e-06,4.732039361490006e-08,1.0684400206758615e-05
2147,-1.2556500957626547e-06,9.061047244565877e-08,1.4056555285794131e-05
2148,-1.3579309516978724e-06,1.2731849363715705e-07,1.7618706181533195e-05
2149,7.555903313016765e-07,7.848249425991518e-08,7.597707525000852e-06
2150,-1.4186787163507546e-06,1.5730525070468567e-07,2.1290287942191657e-05
2151,7.580950239124714e-07,9.792522574099621e-08,1.0686926884659439e-05
2152,-1.4478765706043996e-06,1.8168920554585435e-07,2.500438062112352e-05
2153,7.591482680852138e-07,1.1814628365620984e-07,1.4055595203798324e-05
2154,-1.4590562100099e-06,2.028957753777663e-07,2.8713054815108362e-05
2155,2.17258109217141e-06,1.410475783359824e-07,4.932652569645478e-06
2156,7.591157937546715e-07,1.3867850722088068e-07,1.7616145069890967e-05
2157,2.6613777706544707e-06,1.9371426717543892e-07,2.756934466054996e-06
2158,2.423316128136446e-06,1.307199953478544e-07,7.64069366805796e-06
2159,2.0993709299816007e-06,1.2613868934049957e-07,1.4067234556732318e-05
2160,7.581508838785324e-07,1.591570696522653e-07,2.1287627132084698e-05
2161,1.4960568583026623e-08,2.005551359440119e-07,2.8710693624336026e-05
2162,3.862653258505859e-06,4.4051729934332404e-08,1.0741954009000353e-05
2163,3.4315025346326817e-06,8.458448986061e-08,1.4072638485324338e-05
2164,2.8584979568131766e-06,1.2064581150360874e-07,1.761532903454128e-05
2165,3.5405087170891324e-06,7.724405171616314e-08,7.711008256656234e-06
2166,2.1936470146268536e-06,1.513414855505798e-07,2.1281565602354433e-05
2167,3.242756116270164e-06,9.501571486691105e-08,1.0742269959923341e-05
2168,1.4792778059376289e-06,1.769671606866367e-07,2.499699442278865e-05
2169,2.7668900796817644e-06,1.1502040508541788e-07,1.4077031938734708e-05
2170,7.452366004006634e-07,1.9905575434783648e-07,2.8707301084264425e-05
2171,3.136232412409497e-06,1.38823024398721e-07,5.0180058214374695e-06
2172,2.16327317476816e-06,1.3626639836999352e-07,1.7621445266572358e-05
2173,2.9846037339880128e-06,1.293639633172229e-07,7.671360671273634e-06
2174,1.4798441475110257e-06,1.5791229308683202e-07,2.1287739574567394e-05
2175,-4.801994268860391e-07,6.41743929678331e-08,1.0676843612509916e-05
2176,-5.800477683233672e-07,9.983669804739946e-08,1.4051187772034016e-05
2177,-6.487165964099617e-07,1.311976906823398e-07,1.7615279899832278e-05
2178,1.3097814268558464e-06,1.0067875464393609e-07,7.6013911500638486e-06
2179,-6.901074307966231e-07,1.5801473543530714e-07,2.128846008532322e-05
2180,1.3790444434197783e-06,1.113413143610254e-07,1.0689786606231633e-05
2181,-7.108062496756901e-07,1.8098424709964424e-07,2.5003625454688215e-05
2182,1.4302948448276776e-06,1.248107091607804e-07,1.4057707613532166e-05
2183,-7.196667443805554e-07,2.0172840107570142e-07,2.871231778878546e-05
2184,2.6558506989972847e-06,1.6628711449228422e-07,4.953512958545009e-06
2185,2.6245819081632574e-06,1.267744483798636e-07,1.0716430695901685e-05
2186,1.4644982338220207e-06,1.4084168214910993e-07,1.761762073884538e-05
2187,7.562193574682878e-07,1.7937186329590202e-07,2.5002321518658623e-05
2188,3.868308946066605e-06,6.078442680924249e-08,1.0750955088784834e-05
2189,3.436892598276284e-06,9.447006348703034e-08,1.4079717533076672e-05
2190,2.8633967641113146e-06,1.2552896230608407e-07,1.7620533135906754e-05
2191,3.545128011644064e-06,9.867598273810229e-08,7.709100387315368e-06
2192,2.19806549767412e-06,1.5316539546000415e-07,2.1285167091354862e-05
2193,3.247134782738557e-06,1.0860175969344959e-07,1.074129778310633e-05
2194,1.4833584436912274e-06,1.7738353194592922e-07,2.499940982180671e-05
2195,2.771026415876259e-06,1.2250768287352106e-07,1.4076872113277893e-05
2196,7.491883942958629e-07,1.9912289701085692e-07,2.870908709854823e-05
2197,3.141446243201245e-06,1.6379586988349038e-07,5.0005862289547675e-06
2198,2.167262924895902e-06,1.3958572130193658e-07,1.7621896995145197e-05
2199,-2.6197997239071984e-06,6.042296065226045e-08,1.4063422919730719e-05
2200,-1.9302055057962954e-06,7.173131793168976e-08,1.4053740259599947e-05
2201,-2.7850516373044313e-06,1.1165324910950503e-07,1.762516704650858e-05
2202,-2.0662014935125905e-06,1.172558121531497e-07,1.7618880943849474e-05
2203,-2.881130643824699e-06,1.5140552261959956e-07,2.1294752938630057e-05
2204,-2.1457083926516402e-06,1.532242575036873e-07,2.1291658866902006e-05
2205,-2.9233729152893794e-06,1.8098160928216715e-07,2.500681626958201e-05
2206,1.4174974001163192e-07,8.111766821655537e-08,1.0672769540303315e-05
2207,-2.182412241676606e-06,1.8090385025145915e-07,2.5005797863041134e-05
2208,-2.9367349690331735e-06,2.0408509927974405e-07,2.8715167176496464e-05
2209,9.231919721208798e-08,1.0908891224809368e-07,1.404833608346177e-05
2210,-2.195249597122529e-06,2.033993645534565e-07,2.871460379340082e-05
2211,5.785361895399295e-08,1.3504898139522067e-07,1.761347508456896e-05
2212,1.8656343088598506e-06,1.226035285877773e-07,7.609693829070028e-06
2213,3.6513014306408255e-08,1.5867941766756492e-07,2.1287507728087744e-05
2214,2.0015959505717997e-06,1.2453372121290116e-07,1.0696143018564597e-05
2215,2.5029083702785822e-08,1.8023884955725838e-07,2.5003234138993934e-05
2216,2.9880381640842247e-06,1.467692757119339e-07,7.65732944047662e-06
2217,2.1028682347916908e-06,1.3130479384109865e-07,1.4062337567860643e-05
2218,1.4837851163549012e-06,1.5890531489221478e-07,2.1288577278868137e-05
2219,1.8941873294490424e-08,2.005150071295965e-07,2.8711826694105333e-05
2220,4.1001779568266764e-06,5.3799962728414427e-08,1.4065483791506596e-05
2221,4.109682527135777e-06,6.507147714821914e-08,1.407572061139635e-05
2222,3.5581686337822393e-06,1.0236377527552533e-07,1.7607447023847412e-05
2223,3.5649106800606545e-06,1.0875218046590367e-07,1.7615195596595984e-05
2224,2.9112083827683587e-06,1.4245226174899384e-07,2.1275009927556494e-05
2225,2.9166975517470594e-06,1.4511124538681117e-07,2.1280095556390657e-05
2226,2.2059378996947816e-06,1.7338081012497935e-07,2.4992170046767368e-05
2227,3.873300816676917e-06,7.761024427658186e-08,1.0756683850370447e-05
2228,2.2104569105806475e-06,1.741025890981449e-07,2.4995238409006035e-05
2229,1.4751801884836814e-06,1.9716979459932304e-07,2.8703682963251212e-05
2230,3.441738160534169e-06,1.043216845206891e-07,1.408442281055401e-05
2231,1.4792292893751594e-06,1.9731419274506344e-07,2.870565707816021e-05
2232,2.8679263658978574e-06,1.3038550741316539e-07,1.7624183573659813e-05
2233,3.5497029247564755e-06,1.1997357419413757e-07,7.703005925094422e-06
2234,2.202281722170309e-06,1.5498718757670455e-07,2.128787568066678e-05
2235,3.25127455224921e-06,1.221561967164956e-07,1.073702583769343e-05
2236,1.4873715663594955e-06,1.7781316872578106e-07,2.500136934522558e-05
2237,2.774881424487254e-06,1.2999874781648585e-07,1.4074318335990604e-05
2238,7.531381646186065e-07,1.9919868637447222e-07,2.8710573176656675e-05
2239,-1.249605319924532e-06,8.331898472960136e-08,1.4046156111546815e-05
2240,-1.3529517809751333e-06,1.227335439693931e-07,1.7614019673440734e-05
2241,-1.4142259850984128e-06,1.5488578479807456e-07,2.128911345469342e-05
2242,7.619235002784915e-07,9.805505692322563e-08,1.0672252201740027e-05
2243,-1.4436352805666236e-06,1.8069203811447205e-07,2.5004813874754273e-05
2244,7.630589268866365e-07,1.1832128654812019e-07,1.4048037205203487e-05
2245,-1.4548925398454225e-06,2.0254256325124955e-07,2.871381462726442e-05
2246,7.630682455281905e-07,1.3886304783390158e-07,1.7613341933068234e-05
2247,2.4249846519823126e-06,1.4400445738041254e-07,7.622656084690713e-06
2248,7.621160575206802e-07,1.5930744346022366e-07,2.1287507135896047e-05
2249,3.1490853328747345e-06,1.8823257613174283e-07,4.97935512909157e-06
2250,2.627434988179394e-06,1.372942808826074e-07,1.0705957109406602e-05
2251,2.1710515074545537e-06,1.4290825025302243e-07,1.7620765862432847e-05
2252,7.60181224654973e-07,1.7946857873279407e-07,2.5003284427107474e-05
2253,4.116238601861249e-06,7.691314524615944e-08,1.4084887792004606e-05
2254,3.570649612758169e-06,1.1512550381142553e-07,1.7621773440043815e-05
2255,2.921646493201868e-06,1.477625689162483e-07,2.1284456632036916e-05
2256,3.878000463187328e-06,9.444623765289707e-08,1.0759076867941852e-05
2257,2.2147689904806403e-06,1.7483143009027535e-07,2.4998006988682755e-05
2258,3.446246653121464e-06,1.1414544052426981e-07,1.4086698595376014e-05
2259,1.4832581083063463e-06,1.974711481309878e-07,2.870761518266369e-05
2260,2.872186921430963e-06,1.3522217917688322e-07,1.7626236507293933e-05
2261,3.5542743562697204e-06,1.4103333935477647e-07,7.692854690084576e-06
2262,2.2063412956803127e-06,1.5680595918674572e-07,2.1289653273088933e-05
2263,3.255079541912018e-06,1.356878466236796e-07,1.0729564173958444e-05
2264,1.491328602593662e-06,1.7824958138084506e-07,2.5002835410739632e-05
2265,-5.745565812470105e-07,9.500020512094731e-08,1.4040903601003813e-05
2266,-6.439454811822e-07,1.2817608273157135e-07,1.7610686209088927e-05
2267,-6.857501496532072e-07,1.5645331540544498e-07,2.128732172641983e-05
2268,1.382046852882174e-06,1.1488784332620479e-07,1.0675342113662203e-05
2269,-7.066322662122884e-07,1.8037499603201995e-07,2.5004067548177284e-05
2270,1.4337376215434753e-06,1.2746923549310494e-07,1.4050306588088682e-05
2271,-7.15565397032289e-07,2.0155409350189855e-07,2.8713073860440897e-05
2272,1.4682137893330908e-06,1.4260878798761408e-07,1.761489365202568e-05
2273,2.990171454167845e-06,1.6436976559710693e-07,7.64024340878737e-06
2274,2.7783453807583524e-06,1.375147466988237e-07,1.406945830331108e-05
2275,1.4876402790008897e-06,1.598940493849202e-07,2.1288481843450448e-05
2276,7.570875559745698e-07,1.9927795055181838e-07,2.8711701185205147e-05
2277,4.121573968078171e-06,8.895190499408252e-08,1.4091930794831232e-05
2278,3.575680544286258e-06,1.2147781167183967e-07,1.7626946292852055e-05
2279,2.9262033290782046e-06,1.5040627118152896e-07,2.128801990177073e-05
2280,3.882569992543839e-06,1.1122166295525205e-07,1.0758137457442648e-05
2281,2.2189285315707917e-06,1.755806454874195e-07,2.5000394290625538e-05
2282,3.4505121915798285e-06,1.239358996325691e-07,1.4086539583683726e-05
